Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,ACCOUNT_TYPE_COUNT,AMOUNT_PAST_DUE_SUM,BUREAUSCORE,CREDIT_CARDS_COUNT,DAYS_SINCE_LAST_PAYMENT,MAX_DPD_LAST_12_MONTHS,MAX_DPD_LAST_12_MONTHS_ACTIVE,MAX_DPD_LAST_12_MONTHS_UNSECURED,MAX_DPD_LAST_24_MONTHS,MAX_DPD_LAST_24_MONTHS_ACTIVE,MAX_DPD_LAST_24_MONTHS_SECURED,MAX_DPD_LAST_24_MONTHS_UNSECURED,MAX_DPD_LAST_6_MONTHS,MAX_DPD_LAST_6_MONTHS_UNSECURED,MAX_DPD_LAST_9_MONTHS,MAX_DPD_LAST_9_MONTHS_UNSECURED,NO_OF_TIMES_30_DPD_12MONTHS,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_6MONTHS,NO_OF_TIMES_30_DPD_9MONTHS,NO_OF_TIMES_60_DPD_12MONTHS,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_9MONTHS,NO_OF_TIMES_90_DPD_12MONTHS,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS
33718,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE_woe,4,0.6443872258927995,0.26567202743725776,2.4254989586548805,0.015287359605671198,0.031556679857381996,0.1236796204160372,1.165094831369562,0,0,1.7957406883605198,1.7990903302262147,0.15883079923986498,0.10605605605605595,0.3323346548098806,0.24870232098737804,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,0.06438067797935121,Increasing,0.2550802850692291,0.2523937824590333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33718,ACCOUNT_TYPE_COUNT_woe,4,1.1103437245171253,0.2702309340160619,4.108869802637506,3.976001391643193e-05,0.031556679857381996,0.5807008263370241,1.6399866226972264,0,0,1.0203853788253965,1.7990903302262147,0.15883079923986498,0.10605605605605595,0.3323346548098806,0.24870232098737804,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.2550802850692291,0.2039945931253884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33718,NO_OF_TIMES_60_DPD_12MONTHS_woe,4,0.6359442142266112,0.25713381667913027,2.4732033399565925,0.013390792807911608,0.031556679857381996,0.13197119432819127,1.139917234125031,0,0,1.7990903302262147,1.7990903302262147,0.15883079923986498,0.10605605605605595,0.3323346548098806,0.24870232098737804,NO_OF_TIMES_60_DPD_12MONTHS,0.07855829345602716,Increasing,0.2550802850692291,0.3079747752152086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33718,DAYS_SINCE_LAST_PAYMENT_woe,4,0.5549209553023329,0.25810499338319465,2.149981478577873,0.031556679857381996,0.031556679857381996,0.049044464041322455,1.0607974465633432,0,0,1.0147120413973147,1.7990903302262147,0.15883079923986498,0.10605605605605595,0.3323346548098806,0.24870232098737804,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.2550802850692291,0.23563684920036967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33742,const,4,-1.3840727319233423,0.04208010071868282,-32.89138353485068,2.9188430491265443e-237,0.031213696076802074,-1.4665482137977788,-1.301597250048906,0,0,,1.7456122386137665,0.15721337197290763,0.12406851295740196,0.2108451591317155,0.2479998267670744,,,,0.25272812890281093,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33742,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE_woe,4,0.7062138258797007,0.2615632100331753,2.6999738449078077,0.00693449274635121,0.031213696076802074,0.19355935453399142,1.2188682972254101,0,0,1.7404983940508512,1.7456122386137665,0.15721337197290763,0.12406851295740196,0.2108451591317155,0.2479998267670744,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,0.06438067797935121,Increasing,0.25272812890281093,0.2547428268426323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33742,ACCOUNT_TYPE_COUNT_woe,4,1.10995226260745,0.2702112547767508,4.107720322473227,3.9958354511121054e-05,0.031213696076802074,0.5803479350276419,1.6395565901872582,0,0,1.0205871203497052,1.7456122386137665,0.15721337197290763,0.12406851295740196,0.2108451591317155,0.2479998267670744,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.25272812890281093,0.205893183291109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33742,NO_OF_TIMES_90_DPD_12MONTHS_woe,4,0.585746754277651,0.26650577253998065,2.197876423820345,0.027957913408587585,0.031213696076802074,0.06340503842726519,1.108088470128037,0,0,1.7456122386137665,1.7456122386137665,0.15721337197290763,0.12406851295740196,0.2108451591317155,0.2479998267670744,NO_OF_TIMES_90_DPD_12MONTHS,0.07620613728960901,Increasing,0.25272812890281093,0.301534054085902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33742,DAYS_SINCE_LAST_PAYMENT_woe,4,0.5564144301453315,0.258276324314036,2.1543377296511,0.031213696076802074,0.031213696076802074,0.05020213643043425,1.062626723860229,0,0,1.0161646644093019,1.7456122386137665,0.15721337197290763,0.12406851295740196,0.2108451591317155,0.2479998267670744,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.25272812890281093,0.23782993578035672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32631,const,3,-1.3973892577660463,0.041843424598440176,-33.3956713910586,1.5844170906373492e-244,0.012763456612616183,-1.4794008629688065,-1.315377652563286,0,0,,1.212095795031669,0.15719382883561983,0.0818707596485373,0.4791543841417464,0.2436660049213294,,,,0.2080473986223017,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32631,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,3,0.9053378021279579,0.18838030960236224,4.805904630048475,1.540533264766707e-06,0.012763456612616183,0.5361191799108229,1.2745564243450929,0,0,1.212095795031669,1.212095795031669,0.15719382883561983,0.0818707596485373,0.4791543841417464,0.2436660049213294,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.2080473986223017,0.4164182208971779,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32631,ACCOUNT_TYPE_COUNT_woe,3,1.2144009500308122,0.2699713666598949,4.498258334042857,6.851241650657656e-06,0.012763456612616183,0.6852667945203607,1.7435351055412638,0,0,1.0195430434496533,1.212095795031669,0.15719382883561983,0.0818707596485373,0.4791543841417464,0.2436660049213294,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.2080473986223017,0.25011126941064077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32631,MAX_DPD_LAST_24_MONTHS_SECURED_woe,3,0.6109428589763897,0.2453288164869027,2.4903020677516126,0.012763456612616183,0.012763456612616183,0.13010721429222416,1.0917785036605552,0,0,1.1977937803852199,1.212095795031669,0.15719382883561983,0.0818707596485373,0.4791543841417464,0.2436660049213294,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.2080473986223017,0.33347050969218134,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34354,const,3,-1.383686395256368,0.042038863823228606,-32.91445746665996,1.3651817831677063e-237,0.023372095437343594,-1.46608105430088,-1.3012917362118561,0,0,,1.0307279473789253,0.15706307594090885,0.12461906350795249,0.20651822045166365,0.23918387747487016,,,,0.18908311044850556,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34354,ACCOUNT_TYPE_COUNT_woe,3,1.1472731548821837,0.2713176154228879,4.228524392321494,2.3522901694747896e-05,0.023372095437343594,0.6155004002820343,1.6790459094823331,0,0,1.0307279473789253,1.0307279473789253,0.15706307594090885,0.12461906350795249,0.20651822045166365,0.23918387747487016,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.18908311044850556,0.2751964405682683,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34354,MAX_DPD_LAST_12_MONTHS_UNSECURED_woe,3,1.1085702034216904,0.20774031536074417,5.336326757262507,9.48484092361655e-08,0.023372095437343594,0.7014066671776389,1.515733739665742,0,0,1.0243237333134563,1.0307279473789253,0.15706307594090885,0.12461906350795249,0.20651822045166365,0.23918387747487016,MAX_DPD_LAST_12_MONTHS_UNSECURED,0.07694179681465485,Increasing,0.18908311044850556,0.40692051570417226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34354,DAYS_SINCE_LAST_PAYMENT_woe,3,0.5821225296828931,0.2567473773256899,2.2672968882733997,0.023372095437343594,0.023372095437343594,0.0789069169994252,1.085338142366361,0,0,1.0073285380199182,1.0307279473789253,0.15706307594090885,0.12461906350795249,0.20651822045166365,0.23918387747487016,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.18908311044850556,0.31788304372755943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26495,const,2,-1.3944678189556332,0.04192452986763795,-33.261382378244384,1.3975537626475793e-242,0.017995192805502082,-1.4766383875649773,-1.312297250346289,0,0,,1.2720432790538945,0.15698257682779504,0.056000444889333645,0.643198292601665,0.24333824959669087,,,,0.2308370232637782,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26495,AMOUNT_PAST_DUE_SUM_woe,2,0.848799804753706,0.13655533684881677,6.215793716604645,5.106585453109386e-10,0.017995192805502082,0.5811562626332898,1.1164433468741222,0,0,1.2720432790538945,1.2720432790538945,0.15698257682779504,0.056000444889333645,0.643198292601665,0.24333824959669087,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.2308370232637782,0.6228325505452644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26495,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,2,0.4528021119813689,0.19140163725410153,2.3657170256084936,0.017995192805502082,0.017995192805502082,0.07766179638132997,0.8279424275814078,0,0,1.2720432790538945,1.2720432790538945,0.15698257682779504,0.056000444889333645,0.643198292601665,0.24333824959669087,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.2308370232637782,0.3771674494547355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27071,const,2,-1.3944614482059077,0.04192421370636253,-33.261481252164316,1.3929610601653015e-242,0.018961797680738416,-1.4766313971505387,-1.3122914992612766,0,0,,1.2634520796437474,0.15669501352198956,0.0561561561561561,0.6416008766166781,0.24254971034928258,,,,0.23040753955624038,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27071,AMOUNT_PAST_DUE_SUM_woe,2,0.8520182762687787,0.13608118730182084,6.261102604719691,3.822648918421353e-10,0.018961797680738416,0.5853040501837605,1.1187325023537968,0,0,1.2634520796437472,1.2634520796437474,0.15669501352198956,0.0561561561561561,0.6416008766166781,0.24254971034928258,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.23040753955624038,0.6239935213776365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27071,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,2,0.4530602990722784,0.19309719007387793,2.346281159756597,0.018961797680738416,0.018961797680738416,0.07459676101159246,0.8315238371329643,0,0,1.2634520796437474,1.2634520796437474,0.15669501352198956,0.0561561561561561,0.6416008766166781,0.24254971034928258,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.23040753955624038,0.37600647862236347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17279,const,2,-1.3944753874595626,0.04192008757073089,-33.265087652946654,1.235360438618463e-242,0.029424932289715378,-1.4766372493269602,-1.312313525592165,0,0,,1.2854099321597223,0.15654006436206536,0.07551440329218106,0.5177358534816887,0.24558643325350332,,,,0.2408859183320211,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17279,MAX_DPD_LAST_9_MONTHS_woe,2,0.43174242922211037,0.1982519432028195,2.1777462669327834,0.029424932289715378,0.029424932289715378,0.043175760679503794,0.8203090977647169,0,0,1.2854099321597223,1.2854099321597223,0.15654006436206536,0.07551440329218106,0.5177358534816887,0.24558643325350332,MAX_DPD_LAST_9_MONTHS,0.09711310637236559,Increasing,0.2408859183320211,0.4031497857774789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17279,AMOUNT_PAST_DUE_SUM_woe,2,0.8554972451524366,0.13720441924491558,6.235201824114269,4.5119599933597794e-10,0.029424932289715378,0.5865815249126678,1.1244129653922055,0,0,1.2854099321597223,1.2854099321597223,0.15654006436206536,0.07551440329218106,0.5177358534816887,0.24558643325350332,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.2408859183320211,0.596850214222521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,const,2,-1.394467389271083,0.04191296113464551,-33.270552867676244,1.0298189556148531e-242,0.0470054964685641,-1.4766152835804154,-1.3123194949617507,0,0,,1.3388647892505912,0.15563270441656285,0.07416305194082962,0.5235838848054836,0.24376181436890607,,,,0.24146057963083933,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5759,NO_OF_TIMES_30_DPD_9MONTHS_woe,2,0.3949364340627455,0.19883514142952086,1.9862506759286045,0.0470054964685641,0.0470054964685641,0.005226717999956609,0.7846461501255344,0,0,1.3388647892505912,1.3388647892505912,0.15563270441656285,0.07416305194082962,0.5235838848054836,0.24376181436890607,NO_OF_TIMES_30_DPD_9MONTHS,0.09768776767118381,Increasing,0.24146057963083933,0.40457025250471623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5759,AMOUNT_PAST_DUE_SUM_woe,2,0.8568530824494791,0.14001709136514104,6.119632068451917,9.379166743967361e-10,0.0470054964685641,0.5824246261537485,1.1312815387452098,0,0,1.338864789250591,1.3388647892505912,0.15563270441656285,0.07416305194082962,0.5235838848054836,0.24376181436890607,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.24146057963083933,0.5954297474952838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34294,const,3,-1.3849132401885025,0.04205518394740618,-32.93085679806946,7.95233757520274e-238,0.04227860912959312,-1.4673398860886255,-1.3024865942883794,0,0,,1.0163283523602928,0.15497102962553488,0.10058947836725607,0.3508487177953472,0.24207902119932984,,,,0.19069960708987788,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34294,ACCOUNT_TYPE_COUNT_woe,3,1.0741658901277953,0.2696853667443055,3.9830336480445196,6.804111763969403e-05,0.04227860912959312,0.5455922841514805,1.60273949610411,0,0,1.0163283523602928,1.0163283523602928,0.15497102962553488,0.10058947836725607,0.3508487177953472,0.24207902119932984,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.19069960708987788,0.27286369259523996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34294,NO_OF_TIMES_60_DPD_12MONTHS_woe,3,1.0339246705802951,0.19256671887694152,5.3691763385188995,7.909705170457156e-08,0.04227860912959312,0.6565008369604404,1.41134850420015,0,0,1.0146100243342406,1.0163283523602928,0.15497102962553488,0.10058947836725607,0.3508487177953472,0.24207902119932984,NO_OF_TIMES_60_DPD_12MONTHS,0.07855829345602716,Increasing,0.19069960708987788,0.4119478516754477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34294,DAYS_SINCE_LAST_PAYMENT_woe,3,0.5221599622155029,0.25712447262854565,2.030767265665296,0.04227860912959312,0.04227860912959312,0.018205256319698493,1.0261146681113074,0,0,1.012245815163586,1.0163283523602928,0.15497102962553488,0.10058947836725607,0.3508487177953472,0.24207902119932984,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.19069960708987788,0.31518845572931237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32055,const,3,-1.3973408603154605,0.041843757026731175,-33.39424945572628,1.6615394481018935e-244,0.01552069558454117,-1.4793531170656984,-1.3153286035652225,0,0,,1.2224312538381557,0.15492682491024112,0.0762595929262595,0.5078581793672151,0.24175026278823775,,,,0.20847688232983952,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32055,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,3,0.9043273132472407,0.1869974612542155,4.836040592111805,1.324508852372131e-06,0.01552069558454117,0.5378190239885541,1.2708356025059273,0,0,1.2224312538381557,1.2224312538381557,0.15492682491024112,0.0762595929262595,0.5078581793672151,0.24175026278823775,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.20847688232983952,0.4176204590702529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32055,ACCOUNT_TYPE_COUNT_woe,3,1.21171079758592,0.2698890194283488,4.489663196199835,7.133587656328585e-06,0.01552069558454117,0.6827380396835254,1.7406835554883147,0,0,1.0188369574713603,1.2224312538381557,0.15492682491024112,0.0762595929262595,0.5078581793672151,0.24175026278823775,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.20847688232983952,0.24959601460596886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32055,MAX_DPD_LAST_24_MONTHS_SECURED_woe,3,0.596658330437735,0.24655347901860308,2.4199955839711174,0.01552069558454117,0.01552069558454117,0.11342239129822107,1.0798942695772489,0,0,1.2088587487455194,1.2224312538381557,0.15492682491024112,0.0762595929262595,0.5078581793672151,0.24175026278823775,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.20847688232983952,0.3327835263237783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28783,const,2,-1.3943903001091458,0.0419230847753266,-33.2606798278785,1.4306258842049586e-242,0.01970295552361665,-1.4765580363896054,-1.3122225638286862,0,0,,1.1748226342336436,0.15459179969959402,0.07308419530641763,0.5272160698135602,0.245729437181194,,,,0.2210170620894778,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28783,AMOUNT_PAST_DUE_SUM_woe,2,0.8791492967303234,0.13121011262344037,6.700316607862323,2.0796845146605705e-11,0.01970295552361665,0.621982201580936,1.1363163918797108,0,0,1.1748226342336436,1.1748226342336436,0.15459179969959402,0.07308419530641763,0.5272160698135602,0.245729437181194,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.2210170620894778,0.6505054885828213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28783,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,2,0.477812737608704,0.20489775152689876,2.331956959254271,0.01970295552361665,0.01970295552361665,0.0762205241027456,0.8794049511146624,0,0,1.1748226342336436,1.1748226342336436,0.15459179969959402,0.07308419530641763,0.5272160698135602,0.245729437181194,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.2210170620894778,0.34949451141717863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34215,const,3,-1.397156793063215,0.04183787200683054,-33.394547237849764,1.6450839147696237e-244,0.028346017300237857,-1.4791575153863994,-1.3151560707400305,0,0,,1.255066688709561,0.1544777980654155,0.07381826270715153,0.522068190021126,0.24375587139530294,,,,0.2119792917194796,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34215,ACCOUNT_TYPE_COUNT_woe,3,1.1626869326974445,0.2692190440823747,4.318739547792502,1.5692283663988957e-05,0.028346017300237857,0.635027302343689,1.6903465630512,0,0,1.0111571436567728,1.255066688709561,0.1544777980654155,0.07381826270715153,0.522068190021126,0.24375587139530294,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.2119792917194796,0.24547208618785935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34215,NO_OF_TIMES_30_DPD_6MONTHS_woe,3,0.8836775830102688,0.1834739215089411,4.8163661393546064,1.4619616033645142e-06,0.028346017300237857,0.5240753047504154,1.2432798612701221,0,0,1.255066688709561,1.255066688709561,0.1544777980654155,0.07381826270715153,0.522068190021126,0.24375587139530294,NO_OF_TIMES_30_DPD_6MONTHS,0.09056662069376276,Increasing,0.2119792917194796,0.42724277432539526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34215,MAX_DPD_LAST_24_MONTHS_SECURED_woe,3,0.5483510178689919,0.2501071895558764,2.192464034491439,0.028346017300237857,0.028346017300237857,0.05814993406494173,1.0385521016730421,0,0,1.2504385710077617,1.255066688709561,0.1544777980654155,0.07381826270715153,0.522068190021126,0.24375587139530294,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.2119792917194796,0.32728513948674537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28797,const,2,-1.3944201464734807,0.04191217735055361,-33.270047862475515,1.0472836811173363e-242,0.0447427781007017,-1.4765665045942211,-1.3122737883527402,0,0,,1.212260827430979,0.154320987654321,0.06649983316649988,0.5691584866352634,0.2414246027085595,,,,0.21664870559287364,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28797,AMOUNT_PAST_DUE_SUM_woe,2,0.8851893688869119,0.13324369961716073,6.643386302168591,3.0655697671220366e-11,0.0447427781007017,0.6240365164704035,1.1463422213034202,0,0,1.212260827430979,1.212260827430979,0.154320987654321,0.06649983316649988,0.5691584866352634,0.2414246027085595,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.21664870559287364,0.6636218368635605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
