USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,act_logodds,trx_logodds,br_logodds,Trx_PD,Act_PD,Br_PD,comb_score,PD_score,pred_train_bin,Calib_PD
955b71e3-5859-4320-b86a-e761c87f0617,17805,2022-06-07,0,-2.7052092901006586,-3.7391853803996025,-3.6179565293216784,0.023221408314870896,0.0626666666666636,0.026136037158288293,-3.3908407737817394,0.03258294261109988,"(-inf, 0.0518]",0.00690743463776832
bd65c998-408a-488c-9342-7d599a898698,23203,2022-06-27,0,-2.7052092901006586,-3.7391853803996025,-3.6179565293216784,0.023221408314870896,0.0626666666666636,0.026136037158288293,-3.3908407737817394,0.03258294261109988,"(-inf, 0.0518]",0.00690743463776832
635ceaaf-e106-4c6f-8b43-847cdf2e6145,13818,2022-04-26,0,-2.7052092901006586,-3.634686226937331,-3.6179565293216784,0.0257135760460046,0.0626666666666636,0.026136037158288293,-3.358446036208435,0.033619674045835726,"(-inf, 0.0518]",0.0075476500653955825
473827c3-3f9d-4537-9ae2-ac3748d640b0,1376,2021-12-30,0,-2.7052092901006586,-3.634686226937331,-3.6179565293216784,0.0257135760460046,0.0626666666666636,0.026136037158288293,-3.358446036208435,0.033619674045835726,"(-inf, 0.0518]",0.0075476500653955825
32a04048-f080-4157-be2f-6347a666664e,14868,2022-06-29,0,-2.7052092901006586,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.0626666666666636,0.029036795519672497,-3.347548056599124,0.033975548016683545,"(-inf, 0.0518]",0.007775999246484095
daaa83b9-36e8-4037-a829-ff878b6527ef,17888,2022-06-17,0,-2.7052092901006586,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.0626666666666636,0.029036795519672497,-3.347548056599124,0.033975548016683545,"(-inf, 0.0518]",0.007775999246484095
c5bb7dbf-4bd6-4cd4-87f8-62cc2be70446,10494,2022-06-30,0,-2.7052092901006586,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.0626666666666636,0.029036795519672497,-3.347548056599124,0.033975548016683545,"(-inf, 0.0518]",0.007775999246484095
a3146703-cf1b-4955-a325-7684c6038750,3746,2022-05-31,0,-2.7052092901006586,-3.634686226937331,-3.5097247363651403,0.0257135760460046,0.0626666666666636,0.029036795519672497,-3.31515331902582,0.03505498407503626,"(-inf, 0.0518]",0.00849602885366109
9050c391-e1fb-4332-8c84-6b83c53d3ec6,12483,2022-04-19,0,-2.7052092901006586,-3.634686226937331,-3.5097247363651403,0.0257135760460046,0.0626666666666636,0.029036795519672497,-3.31515331902582,0.03505498407503626,"(-inf, 0.0518]",0.00849602885366109
e13dd934-46c0-4c33-8f82-2f3db1f0245e,15126,2022-06-06,0,-2.7052092901006586,-3.343453380637526,-3.6179565293216784,0.0341101969885418,0.0626666666666636,0.026136037158288293,-3.2681638538554956,0.03667965196548179,"(-inf, 0.0518]",0.009659404904472452
91e38139-08de-44da-a8d8-aad0cdf42b70,8189,2022-03-24,0,-2.7052092901006586,-3.343453380637526,-3.6179565293216784,0.0341101969885418,0.0626666666666636,0.026136037158288293,-3.2681638538554956,0.03667965196548179,"(-inf, 0.0518]",0.009659404904472452
51c2f24a-8be8-4ac9-8181-d98ab91514ed,19963,2022-06-15,0,-2.7052092901006586,-3.343453380637526,-3.6179565293216784,0.0341101969885418,0.0626666666666636,0.026136037158288293,-3.2681638538554956,0.03667965196548179,"(-inf, 0.0518]",0.009659404904472452
e9ab9397-0936-46ef-b1a2-af077b2e55a0,7120,2022-03-11,0,-2.391686482965776,-3.634686226937331,-3.6179565293216784,0.0257135760460046,0.083808844507842,0.026136037158288293,-3.267524422139319,0.0367022525037628,"(-inf, 0.0518]",0.00967627812303467
8af11043-d838-4945-8cfd-033fe0a29ee5,14142,2022-04-29,0,-2.391686482965776,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.083808844507842,0.029036795519672497,-3.2566264425300075,0.03708950412594685,"(-inf, 0.0518]",0.009968380695587602
019f197d-46ec-4436-bb4f-6d062e55e15e,3904,2022-06-16,0,-2.391686482965776,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.083808844507842,0.029036795519672497,-3.2566264425300075,0.03708950412594685,"(-inf, 0.0518]",0.009968380695587602
3eb6fdba-e705-4755-9c99-edf0d13b2c31,22087,2022-06-21,0,-2.391686482965776,-3.7391853803996025,-3.5097247363651403,0.023221408314870896,0.083808844507842,0.029036795519672497,-3.2566264425300075,0.03708950412594685,"(-inf, 0.0518]",0.009968380695587602
5eb99d90-7eb5-4001-a411-2a6fdbb0511a,9958,2022-03-22,0,-2.7052092901006586,-3.36987961010026,-3.5097247363651403,0.03325017850769439,0.0626666666666636,0.029036795519672497,-3.2330632678063282,0.037940276911344925,"(-inf, 0.0518]",0.01063012301532254
6b5ed303-795a-447e-8c48-4fb864c2d0f3,23610,2022-06-30,0,-2.7052092901006586,-3.343453380637526,-3.5097247363651403,0.0341101969885418,0.0626666666666636,0.029036795519672497,-3.2248711366728804,0.03824043083232627,"(-inf, 0.0518]",0.010870224007777457
970dd1fd-c327-4455-8ff2-bc3d5fc9e367,12845,2022-04-21,0,-2.7052092901006586,-3.343453380637526,-3.5097247363651403,0.0341101969885418,0.0626666666666636,0.029036795519672497,-3.2248711366728804,0.03824043083232627,"(-inf, 0.0518]",0.010870224007777457
9697c3ee-3ae9-46eb-a1c8-ae62024dcbef,11937,2022-03-30,0,-2.7052092901006586,-3.7391853803996025,-3.135128522160208,0.023221408314870896,0.0626666666666636,0.04168127146976681,-3.197709570917151,0.039252006730498286,"(-inf, 0.0518]",0.011705308095552426
de2cf4ce-9300-4075-9436-a00b4789f85e,13947,2022-04-26,0,-2.7052092901006586,-3.7391853803996025,-3.135128522160208,0.023221408314870896,0.0626666666666636,0.04168127146976681,-3.197709570917151,0.039252006730498286,"(-inf, 0.0518]",0.011705308095552426
0d076c9d-2c2e-4725-ad5a-bcff8e6b6891,2606,2022-02-21,0,-2.7052092901006586,-3.7391853803996025,-3.135128522160208,0.023221408314870896,0.0626666666666636,0.04168127146976681,-3.197709570917151,0.039252006730498286,"(-inf, 0.0518]",0.011705308095552426
0e81dfd5-5cf7-4d06-a1a8-e713b9108d53,8827,2022-03-29,0,-2.7052092901006586,-3.7391853803996025,-3.135128522160208,0.023221408314870896,0.0626666666666636,0.04168127146976681,-3.197709570917151,0.039252006730498286,"(-inf, 0.0518]",0.011705308095552426
10078930-f115-4ac1-84e6-c5605c8a6cc1,23427,2022-06-27,0,-2.7052092901006586,-3.7391853803996025,-3.135128522160208,0.023221408314870896,0.0626666666666636,0.04168127146976681,-3.197709570917151,0.039252006730498286,"(-inf, 0.0518]",0.011705308095552426
19c7839b-093b-4743-85bf-500249bfcbb8,13841,2022-05-18,0,-2.7052092901006586,-3.7391853803996025,-3.126693018259831,0.023221408314870896,0.0626666666666636,0.042019524488339705,-3.1943353693570002,0.03937945022286214,"(-inf, 0.0518]",0.011813378618437858
cc1569bd-3f5f-44ac-8023-f3c88698bb93,11083,2022-03-26,0,-2.7052092901006586,-3.7391853803996025,-3.1227409244380877,0.023221408314870896,0.0626666666666636,0.04217889987390291,-3.1927545318283026,0.03943929483026656,"(-inf, 0.0518]",0.011864348993768661
ec18daa6-2a69-4e85-83e3-affa53ee32c8,20687,2022-06-20,0,-2.391686482965776,-3.3850934186248547,-3.6179565293216784,0.0327645941762644,0.083808844507842,0.026136037158288293,-3.190150651562451,0.03953805819110129,"(-inf, 0.0518]",0.011948779062209248
f488e563-7d17-43c9-960e-e0268ef2ee7d,13169,2022-04-19,0,-2.7052092901006586,-3.7391853803996025,-3.110095004664711,0.023221408314870896,0.0626666666666636,0.04269276120047939,-3.1876961639189525,0.03963137228539171,"(-inf, 0.0518]",0.012028908457447463
3590c4bf-f4de-417a-8c12-8e83dd422614,6127,2022-03-08,0,-2.7052092901006586,-3.7391853803996025,-3.110095004664711,0.023221408314870896,0.0626666666666636,0.04269276120047939,-3.1876961639189525,0.03963137228539171,"(-inf, 0.0518]",0.012028908457447463
